TIT,TAT,AH,AFDP,GTEP,AT,AP,TEY,CDP,CO,Classification
1087.9,550.04,48.841,3.7712,26.285,27.982,1.0106,135.74,12.256,1.6313,1
1087.1,550.03,49.382,3.7353,26.091,27.836,1.0105,135.41,12.211,1.6754,1
1086.7,550.02,53.993,3.6835,26.148,26.321,1.0101,135.52,12.266,1.6924,1
1088,550.01,54.701,3.6886,26.424,26.053,1.0095,136.03,12.375,1.5379,2
1087.6,550.03,54.104,3.7201,26.315,26.836,1.0094,135.52,12.348,1.5651,2
1085.1,550.09,55.893,3.6248,25.905,25.972,1.0095,134.4,12.148,1.6694,2
1086.4,550.16,61.63,3.5856,26.089,24.532,1.0098,135.65,12.262,1.5916,2
1085.7,549.96,66.554,3.544,25.889,22.676,1.0103,135.77,12.117,1.8976,2
1086.2,550,68.956,3.5906,25.94,21.299,1.0107,136.42,12.13,1.75,2
1086,549.66,71.938,3.5826,25.866,20.164,1.011,136.72,12.257,1.9346,2
1099.6,543.37,77.462,4.1411,30.284,18.925,1.0109,150.64,13.311,1.5416,2
1099.9,540.53,80.916,4.2598,31.095,18.114,1.0109,153.04,13.523,1.5509,2
1076.1,544.73,82.957,3.6104,25.72,17.834,1.011,133.07,12.114,3.1687,2
1046.6,550.2,84.419,2.7557,19.064,17.667,1.0111,108.26,10.296,4.6755,2
1047.8,549.77,84.099,2.7803,19.285,17.426,1.0109,109.32,10.457,4.2688,2
1046.3,550.27,85.787,2.7913,19.021,16.992,1.011,108.24,10.358,4.7425,2
1046.2,550.07,87.086,2.7694,18.995,17.129,1.0113,108.04,10.377,4.6681,2
1047.7,550.06,86.868,2.8127,19.357,18.265,1.0116,108.77,10.339,4.6511,2
1079.5,544.6,81.456,3.7306,26.612,20.334,1.0119,134.47,12.257,3.4381,2
1099.9,541.91,71.507,4.2893,30.949,22.477,1.0123,150.77,13.43,1.616,2
1100,540.32,65.139,4.3411,31.407,23.97,1.0126,151.91,13.552,1.7233,2
1100,545.39,60.787,4.1677,29.875,25.032,1.0127,147.08,13.213,1.4106,2
1099.9,543.89,59.101,4.2229,30.313,25.914,1.0128,147.9,13.281,1.5865,2
1100,545.07,55.123,4.1609,30.01,26.285,1.0126,146.83,13.193,1.5939,2
1099.9,545.22,51.671,4.1845,29.9,26.499,1.0124,146.31,13.198,1.5554,2
1100,546.17,50.581,4.1464,29.608,26.789,1.0117,145.44,13.176,1.6598,2
1099.9,544.49,49.155,4.2178,30.1,27.164,1.0114,147.15,13.223,1.5816,2
1099.9,546.08,54.582,4.1622,29.677,26.877,1.0114,146.68,13.148,1.7314,2
1099.9,544.38,55.256,4.2159,30.224,26.407,1.0113,147.85,13.198,1.5882,2
1100,542.84,59.737,4.2376,30.695,25.858,1.0116,149.49,13.321,1.6539,2
1099.9,543.01,58.27,4.2108,30.561,24.715,1.0118,148.49,13.262,1.5649,2
1099.9,543.23,63.131,4.1827,30.438,23.2,1.0123,149.09,13.351,1.5578,2
1100,542.25,66.72,4.2094,30.59,22.058,1.0128,150.08,13.424,1.3729,2
1099.9,544.69,69.634,4.0913,29.854,21.177,1.0127,148.97,13.199,1.4262,2
1100.1,543.99,73.807,4.139,29.967,20.586,1.0124,149.63,13.289,1.3698,2
1099.9,542.99,73.837,4.1666,30.495,20.703,1.0124,150.32,13.323,1.2417,2
1099.9,541.98,73.993,4.2068,30.783,20.5,1.0122,151.86,13.416,1.7273,2
1099.9,540.65,77.314,4.2488,31.149,19.378,1.0122,153.11,13.493,1.9591,2
1100,541.87,79.45,4.191,30.791,18.814,1.0123,152.53,13.417,1.6114,2
1083.7,544.3,80.941,3.7415,27.19,18.296,1.0127,138.79,12.428,2.9158,2
1048.8,550.01,80.94,2.7597,19.516,18.604,1.0131,109.69,10.342,4.6531,2
1077.9,543.57,79.169,3.6907,26.558,20.429,1.0137,134.14,12.235,2.3523,2
1100.1,540.52,73.051,4.3173,31.343,22.597,1.0142,151.9,13.497,1.2839,2
1100,543.34,68.238,4.2574,30.449,24.561,1.0147,149.26,13.283,1.3758,2
1100,545.13,61.504,4.1738,29.906,26.487,1.015,147.11,13.179,1.2686,2
1099.9,545.37,53.956,4.1615,29.822,28.249,1.0152,145.95,13.168,1.2323,1
1100,544.55,54.612,4.1887,29.929,28.244,1.0153,146.23,13.261,1.6842,1
1099.9,544.17,55.714,4.1973,30.136,28.197,1.0152,148.48,13.286,1.3662,1
1100,541.27,46.182,4.318,31.04,28.114,1.0148,151.49,13.44,1.4243,1
1100,543.66,42.856,4.2384,30.282,28.126,1.0146,148.06,13.244,1.8507,1
1100,541.8,45.01,4.304,30.917,28.259,1.0144,151.29,13.428,1.9018,1
1099.8,542.34,44.486,4.2726,30.705,27.955,1.0142,150.43,13.415,2.169,2
1099.9,541.4,43.255,4.2751,30.948,26.532,1.0144,151.37,13.459,1.4382,2
1100.1,541.82,46.456,4.2415,30.821,24.936,1.0149,151.88,13.379,1.3786,2
1100,540.88,52.946,4.2259,30.949,23.163,1.0152,152.56,13.466,2.3296,2
1100.1,542.93,61.346,4.1331,30.251,21.506,1.0153,151.55,13.314,2.4237,2
1100,540.92,65.147,4.2144,30.939,20.811,1.0153,152.9,13.484,2.6217,2
1099.9,542.13,65.19,4.1739,30.603,20.547,1.0151,151.94,13.388,1.6734,2
1100.1,541.98,65.25,4.1931,30.794,20.956,1.0151,151.84,13.43,1.5292,2
1100,540.41,68.306,4.2423,31.215,20.692,1.0151,153.02,13.545,1.7167,2
1069.1,547.48,76.592,3.3152,23.554,19.457,1.0149,125.31,11.582,3.9252,2
1048.7,549.85,82.383,2.7552,19.323,18.432,1.0146,109.52,10.493,4.6749,2
1048.4,550.03,83.805,2.7814,19.324,18.338,1.0146,109.15,10.428,4.8008,2
1048.1,550.03,83.959,2.7803,19.262,18.521,1.0148,108.71,10.36,4.556,2
1051.2,549.54,80.039,2.838,19.858,20.01,1.0151,110.47,10.483,3.9606,2
1080.8,543.27,68.984,3.788,27.182,22.553,1.0153,135.84,12.407,2.145,2
1100,539.58,60.549,4.3875,31.611,24.949,1.0155,151.85,13.571,1.6399,2
1100,541.27,55.728,4.306,31.066,26.862,1.0157,150.59,13.419,1.4751,2
1100,544.15,52.104,4.1865,30.213,28.249,1.0158,148.86,13.266,1.4443,2
1099.9,543.88,50.862,4.2173,30.222,28.193,1.0154,149.17,13.268,1.9017,2
1100.1,543.06,48.825,4.2634,30.435,28.28,1.015,149.94,13.352,1.7549,2
1099.9,544.67,44.856,4.212,30.012,28.545,1.0147,149.02,13.207,1.6735,2
1100.1,542.77,43.49,4.2822,30.547,28.801,1.0144,150.43,13.341,2.1395,2
1100.1,542.12,44.046,4.3086,30.856,28.749,1.014,150.58,13.366,2.1654,2
1100,543.42,36.561,4.2622,30.467,28.775,1.0135,150.34,13.28,2.2526,2
1099.9,542.54,38.469,4.2992,30.768,28.135,1.0135,150.84,13.35,1.9658,2
1100,543.2,40.708,4.2395,30.582,27.207,1.0136,150.5,13.308,1.6409,2
1100.1,544.99,45.256,4.1419,30.062,25.864,1.0136,149.34,13.252,1.7096,2
1100,541.29,47.825,4.2203,31.061,23.816,1.0138,152.51,13.447,1.8948,2
1100,540.11,56.031,4.2365,31.372,21.758,1.0141,153.54,13.515,1.7435,2
1100,538.1,63.187,4.2966,31.926,20.179,1.0139,154.85,13.637,1.9766,2
1081.7,550.01,75.374,3.4647,24.989,15.052,1.0127,135.47,12.017,2.2633,2
1052.4,549.13,75.889,2.8763,20.282,15.434,1.0127,113.51,10.63,4.6889,2
1046.8,550.16,72.172,2.7508,19.057,16.345,1.0127,108.45,10.306,4.7833,2
1061.9,547.57,70.437,3.2007,22.57,17.645,1.0128,120.46,11.206,3.4449,2
1099.9,544.34,57.744,4.2018,30.233,21.091,1.0131,147.96,13.279,1.0427,2
1099.8,542.85,42.239,4.256,30.678,24.76,1.0134,150.58,13.37,1.3423,2
1100,541.17,35.864,4.3627,31.108,27.206,1.0136,152.33,13.47,0.91582,2
1100,540.23,32.753,4.39,31.39,28.908,1.0139,152.88,13.546,0.85348,2
1100,542.04,33.358,4.3495,30.907,29.231,1.0136,151.81,13.408,1.5588,2
1100,542.59,32.493,4.3312,30.751,29.663,1.013,151.67,13.39,1.2669,1
1100.1,542.83,31.321,4.3234,30.682,30.005,1.0126,151.47,13.348,1.2045,1
1099.9,543.58,31.359,4.2985,30.523,30.523,1.0122,150.77,13.359,1.6208,1
1100.1,543.58,30.87,4.3119,30.497,30.949,1.0116,150.61,13.312,1.5167,1
1100,543.57,32.588,4.296,30.579,30.596,1.011,150.47,13.282,1.4482,1
1099.9,541.9,34.235,4.3431,31.107,30.13,1.0107,151.39,13.408,1.8025,1
1100,540.58,35.566,4.3727,31.434,28.337,1.0107,152.46,13.521,1.814,1
1100,541.13,42.134,4.3116,31.243,26.889,1.0106,152.1,13.433,1.8315,1
1100,542.47,46.49,4.224,30.811,25.441,1.0109,151.25,13.416,1.9529,2
1100,541.66,50.367,4.2393,31.016,23.982,1.0114,151.91,13.448,1.8819,2
1100.1,543.85,52.393,4.1594,30.377,23.214,1.0111,150.78,13.312,1.9912,2
1099.8,544.19,57.783,4.1063,30.214,22.125,1.0108,150.51,13.253,1.9175,2
1083.5,544.51,62.213,3.7213,27.207,20.804,1.0104,138.41,12.48,2.5206,2
1048,550.33,66.463,2.7352,19.495,19.751,1.0099,108.93,10.454,5.1684,2
1047.4,550.42,69.091,2.7544,19.396,18.981,1.0096,108.67,10.399,4.737,2
1047.7,550.34,70.929,2.7255,19.439,18.446,1.0096,108.92,10.434,4.5951,2
1047.9,549.9,72.066,2.7306,19.489,18.323,1.0095,108.97,10.312,4.8149,2
1047.4,549.94,72.132,2.7507,19.384,18.414,1.0098,108.6,10.387,4.5208,2
1084.8,543.54,72.019,3.8659,27.866,20.105,1.0101,138.87,12.567,1.9167,2
1100,541.7,69.647,4.3304,31.129,23.212,1.0104,150.64,13.377,1.3677,2
1099.8,542.69,68.996,4.3058,30.781,25.591,1.0104,149.53,13.318,1.8511,2
1100.1,545.21,62.704,4.2618,30.054,27.615,1.0105,147.66,13.159,1.6594,2
1099.9,543.33,47.107,4.3232,30.596,30.52,1.0106,149.26,13.285,1.3844,2
1100,543.53,43.164,4.3197,30.552,30.667,1.0106,149.58,13.304,1.7979,1
1099.9,544.73,46.353,4.2775,30.193,31.043,1.0103,148.73,13.217,2.0294,1
1100,545.3,46.258,4.241,30.068,31.111,1.0098,148.8,13.2,1.9376,1
1099.9,543.37,48.293,4.3166,30.669,31.339,1.0095,149.64,13.326,2.1093,1
1099.9,544.54,47.936,4.2627,30.349,31.274,1.0091,148.93,13.277,2.062,1
1099.9,544.33,52.58,4.2254,30.414,30.856,1.0088,148.72,13.222,2.3813,1
1100,545.47,58.077,4.1593,30.061,29.897,1.0085,147.57,13.15,1.8614,1
1100,543.52,58.403,4.2514,30.674,28.635,1.0084,148.81,13.26,1.6667,1
1100.1,545.48,69.231,4.1531,30.065,27.334,1.0088,147.25,13.137,1.631,1
1100,543.84,68.399,4.1909,30.493,26.463,1.0093,148.6,13.275,1.9143,1
1100.2,547.07,67.73,4.0874,29.588,26.082,1.0085,146.68,13.13,1.8557,2
1100,547.18,72.051,4.1083,29.533,25.739,1.0083,146.45,13.062,1.8656,2
1099.6,546.09,74.091,4.1235,29.784,25.418,1.0087,146.95,13.115,1.9911,2
1099.9,545.83,73.634,4.1316,29.877,24.637,1.0085,147.7,13.131,1.8258,2
1099.8,545.11,74.285,4.1456,30.03,22.88,1.0079,148.87,13.221,1.6742,2
1100.1,544.84,74.782,4.1321,30.159,21.741,1.0072,149.75,13.232,1.3787,2
1100.1,542.94,78.297,4.2029,30.673,20.531,1.007,151.09,13.358,0.89298,2
1100.1,543.23,78.078,4.1955,30.598,20.474,1.0072,151.01,13.299,1.076,2
1099.9,542.68,78.825,4.2213,30.765,20.566,1.0073,151.06,13.317,1.2713,2
1098.7,548.45,77.926,4.0345,28.867,22.066,1.0072,144.76,12.908,1.2177,2
1099.9,541.22,61.803,4.3772,31.337,25.921,1.0074,150.53,13.415,1.0969,2
1100,543.43,51.8,4.3296,30.697,27.936,1.0072,149.49,13.304,1.3893,2
1099.9,544.13,44.392,4.3317,30.471,29.708,1.0072,148.99,13.242,1.0475,2
1100.1,544.83,36.585,4.3186,30.209,31.646,1.0072,148.74,13.24,0.82899,1
1100,543.95,36.172,4.3618,30.539,32.389,1.0068,149.19,13.288,1.8555,1
1099,546.57,33.938,4.2605,29.567,33.145,1.0064,146.19,13.039,1.8109,1
1099.6,546.68,34.514,4.268,29.668,33.388,1.0059,146.55,13.063,1.8112,1
1100,546.49,42.152,4.1586,29.819,32.707,1.0056,147.76,13.09,2.184,1
1100.1,544.34,58.939,4.1604,30.253,27.186,1.0071,149.66,13.264,2.0544,1
1099.9,544.56,75.617,4.1971,30.202,22.524,1.0067,149.44,13.268,2.1807,1
1099.8,544.95,82.146,4.1894,30.101,22.532,1.0066,148.73,13.197,1.6913,1
1099.3,548.62,85.037,4.0546,28.887,22.903,1.0062,145.51,12.981,1.4298,1
1100,545.14,83.107,4.2206,30.177,23.649,1.0066,148.04,13.183,1.5744,1
1100.1,545.8,81.801,4.1943,29.941,23.899,1.0078,147.72,13.141,1.616,1
1099.4,546.2,80.786,4.1513,29.692,23.986,1.0081,147.07,13.078,1.2401,2
1099.8,547.62,80.985,4.1258,29.311,23.533,1.008,146.68,13.032,1.365,2
1099.5,545.05,80.485,4.1963,30.049,22.659,1.0081,148.68,13.213,1.576,2
1095.4,549.4,83.602,3.9418,27.812,21.729,1.008,143.1,12.676,1.3409,2
1097.2,549.52,86.144,4.0054,28.133,21.05,1.0078,144.24,12.81,1.6217,2
1097.4,549.15,87.523,4.0621,28.303,21.063,1.0076,144.8,12.849,1.6358,2
1093,550.48,87.079,3.9338,27.311,21.056,1.0075,141.39,12.583,1.7711,2
1062.2,550.33,86.33,3.2178,21.956,20.727,1.0075,119.01,11.076,3.4875,2
1044.8,550.21,86.826,2.7889,18.958,20.597,1.0075,106.39,10.238,4.9223,2
1070.4,550.01,86.893,3.3506,23.438,21.897,1.0077,124.72,11.397,2.9089,2
1099.8,543.29,78.389,4.2863,30.666,23.798,1.008,149.02,13.308,1.2286,2
1100,545.05,67.787,4.2058,30.087,25.437,1.0081,148.05,13.19,1.2427,1
1100.1,543.35,55.988,4.2688,30.702,27.42,1.0081,149.34,13.302,0.77947,2
1100,546.48,53.524,4.1924,29.726,29.459,1.0083,147.37,13.072,1.0079,2
1099.9,544.85,52.984,4.2753,30.14,29.539,1.0083,148.45,13.229,1.7355,2
1099.7,548.56,53.595,4.1312,28.974,29.827,1.0079,146.07,12.984,1.8587,2
1100,545.55,51.436,4.2294,29.965,30.179,1.0075,148.32,13.155,2.1609,2
1100,546.02,54.808,4.1721,29.796,29.755,1.0072,147.91,13.14,1.6253,1
1099.8,544.41,53.596,4.2325,30.328,29.486,1.0068,149.1,13.221,1.0838,1
1100,545.94,58.752,4.1767,29.901,28.858,1.0065,147.93,13.165,1.2549,1
1099.8,544.97,65.511,4.2091,30.16,26.55,1.0066,148.37,13.19,1.5833,2
1099.8,546.49,69.661,4.1368,29.676,25.045,1.0067,147.76,13.074,1.5887,2
1100,543.09,70.997,4.2421,30.688,23.816,1.0067,150.32,13.363,1.7142,2
1100,543.31,72.092,4.2247,30.618,22.999,1.0068,150.34,13.334,1.6817,2
1099.9,543.23,74.73,4.2173,30.581,22.373,1.0071,150.46,13.328,1.6384,2
1099.9,544.49,79.065,4.1918,30.264,22.012,1.0068,149.6,13.21,1.8847,2
1099.8,544.17,81.282,4.2025,30.375,21.813,1.0067,149.71,13.254,1.2317,2
1099.7,545.89,81.922,4.1408,29.75,21.635,1.0065,148.59,13.163,0.90861,2
1089.7,550.17,81.762,3.7134,26.702,21.672,1.0062,139.16,12.406,0.95003,2
1090.2,550.17,84.926,3.7797,26.702,21.364,1.0059,139.23,12.339,1.5821,2
1094.3,550.37,84.118,3.8869,27.622,21.47,1.0058,142.14,12.65,1.3106,2
1062.1,550.27,83.686,3.1996,22,21.569,1.0056,118.49,11.104,3.2566,2
1051.1,549.73,86.859,2.9483,20.12,21.319,1.0047,110.58,10.587,4.2325,2
1058.6,549.7,90.137,3.1566,21.413,21.112,1.0044,116.18,10.924,3.2988,2
1098.9,543.52,87.671,4.3214,30.54,21.742,1.0042,148.8,13.261,1.7084,2
1100,544.97,81.796,4.2654,30.206,22.855,1.0043,148.52,13.271,1.822,2
1100,544.25,75.94,4.2855,30.447,24.038,1.0043,149.08,13.27,1.8366,2
1099.9,545.13,70.944,4.248,30.184,24.898,1.0042,148.52,13.222,2.0583,2
1100,545.75,71.323,4.1853,29.806,23.953,1.0048,148.96,13.191,1.4865,2
1099.9,546.44,87.779,4.1545,29.494,20.434,1.0043,148.46,13.154,0.69727,2
1099.9,543.54,78.664,4.167,30.421,20.962,1.004,149.83,13.287,1.3228,2
1099.9,545.36,75.158,4.1144,29.917,21.433,1.0038,148.54,13.158,2.1403,2
1099.9,544.96,71.553,4.1374,30.027,21.678,1.0039,148.69,13.226,1.93,2
1100,543.23,56.981,4.2003,30.506,21.372,1.0037,150.49,13.322,1.9874,2
1100,542.64,59.408,4.2074,30.587,20.979,1.0037,152.24,13.327,1.6482,2
1100.1,545.03,61.419,4.1443,30.027,20.255,1.0044,149.21,13.234,1.6905,2
1100,540.4,63.66,4.301,31.359,19.978,1.0041,153.9,13.491,1.835,2
1100.1,540.4,77.044,4.3128,31.239,19.104,1.0037,153.88,13.514,2.0387,2
1100,542.56,82.05,4.2508,30.558,18.745,1.0036,152.47,13.389,2.2219,2
1099.9,544.43,82.186,4.1802,30.092,18.672,1.0035,150.97,13.246,1.687,2
1099.9,542.32,83.351,4.2625,30.65,18.542,1.0035,152.32,13.413,1.2656,2
1100,542.78,84.628,4.2508,30.476,18.442,1.0033,152.06,13.337,1.3627,2
1099.9,542.67,84.126,4.2546,30.532,18.551,1.0031,152.14,13.396,1.3966,2
1100.1,543.38,83.158,4.2303,30.341,18.694,1.003,151.62,13.372,1.1769,2
1089.5,544.88,82.722,3.9308,28.077,18.763,1.0032,143,12.742,1.8177,2
1049.6,550.36,80.661,2.8503,19.605,19.071,1.0035,110.14,10.383,4.3415,2
1077.1,550.02,76.025,3.4582,24.405,20.071,1.0038,130.15,11.8,2.1685,2
1081.7,550.12,68.73,3.5458,25.163,21.111,1.0043,133.43,11.985,2.1619,2
1099.9,540.45,63.773,4.3407,31.301,21.734,1.0047,152.7,13.553,1.7918,2
1100,540.58,57.071,4.3246,31.239,22.813,1.005,152.94,13.485,1.938,2
1100,541.54,51.43,4.2863,30.994,23.784,1.0053,152.41,13.401,2.5696,2
1099.9,542.95,47.887,4.2354,30.563,24.15,1.0055,151.67,13.34,1.8016,2
1099.9,544.12,45.767,4.1929,30.213,24.556,1.0059,150.9,13.299,1.3497,2
1100.1,543.76,42.985,4.2013,30.323,24.592,1.0061,151.44,13.332,1.2856,2
1099.9,541.79,41.086,4.2744,30.924,24.761,1.0061,152.8,13.396,1.4347,1
1100,541.99,37.838,4.2638,30.857,24.997,1.0061,152.8,13.433,1.3646,2
1099.9,541.35,41.327,4.2972,31.059,24.554,1.0061,153.03,13.469,1.2823,2
1100,542.03,44.369,4.2679,30.835,24.043,1.0062,152.67,13.42,1.4082,2
1100,542.07,48.328,4.286,30.973,23.704,1.0064,152.41,13.391,1.3015,2
1100,541.68,52.307,4.2696,31.01,22.539,1.0068,152.71,13.402,1.6267,2
1099.9,541.15,60.806,4.2693,31.2,20.925,1.007,153.06,13.467,1.2973,2
1100,542.67,67.716,4.1942,30.705,19.467,1.0072,152.33,13.395,1.3069,2
1100.1,542.25,76.351,4.2162,30.766,18.186,1.0072,152.64,13.388,1.4388,2
1100.1,543.16,78.577,4.1826,30.477,17.457,1.0073,152.16,13.313,1.4583,2
1100,541.5,78.424,4.2429,30.928,16.782,1.0074,153.61,13.458,1.413,2
1099.8,539.71,81.517,4.3119,31.461,16.396,1.0074,155.03,13.532,1.432,2
1099.9,540.97,80.886,4.2655,31.077,16.24,1.0075,153.64,13.435,1.42,2
1089.4,549.97,80.655,3.6928,26.325,15.597,1.0075,140.76,12.46,1.356,2
1071.3,549.68,83.706,3.3044,23.189,15.3,1.0075,127.17,11.561,2.5882,2
1047.5,550.25,83.12,2.7978,19.249,16.074,1.0077,109.25,10.414,4.3606,2
1064.7,549.82,80.979,3.1948,22.239,17.382,1.0078,121.55,11.188,2.7363,2
1074.8,549.75,70.956,3.3996,24.071,20.162,1.008,127.83,11.698,2.1783,2
1100,541.23,51.618,4.3567,31.311,23.508,1.0081,151.81,13.461,2.1302,2
1099,543.77,42.746,4.3252,30.241,26.651,1.008,149.68,13.231,2.0653,2
1096,549.63,41.844,4.0081,27.893,28.17,1.0082,141.41,12.679,2.2162,2
1099.9,544.02,40.165,4.3035,30.342,28.697,1.0081,150.28,13.263,2.5978,2
1100,546.4,41.086,4.2118,29.646,28.892,1.008,149.04,13.135,2.5523,2
1100,542.56,41.355,4.3685,30.79,28.328,1.008,151.63,13.362,1.9426,2
1100,543.34,42.179,4.3214,30.572,27.817,1.0079,151.11,13.34,1.3574,2
1099.8,543.14,41.927,4.321,30.674,27.902,1.0076,151.21,13.319,1.4485,2
1099.8,543.39,40.619,4.2947,30.626,27.953,1.0075,150.77,13.283,1.044,2
1099.6,542.52,44.365,4.2755,30.861,26.893,1.0076,150.84,13.34,0.53373,2
1100,542.56,51.105,4.2503,30.884,25.123,1.0078,151.43,13.343,0.65203,2
1099.9,541.25,58.014,4.2737,31.25,23.601,1.008,152.18,13.486,1.2823,2
1099.9,541.52,63.769,4.259,31.101,22.047,1.0084,152.55,13.396,1.4137,2
1100,541.37,70.564,4.2539,31.12,20.363,1.0085,152.83,13.414,1.734,2
1100,543.34,74.593,4.1794,30.465,19.054,1.0083,151.88,13.348,1.2313,2
1100,540.98,77.295,4.2736,31.226,18.447,1.008,153.32,13.488,0.93965,2
1099.9,541.77,78.831,4.2369,30.948,17.801,1.0081,153.08,13.447,1.0448,2
1081.6,550.04,78.178,3.4797,25.117,17.241,1.0079,134.4,12.016,1.8274,2
1088.5,550.06,80.072,3.6818,26.376,16.792,1.0077,139.45,12.346,1.5256,2
1048.2,550.08,80.466,2.7931,19.412,16.601,1.0077,109.94,10.455,4.3535,2
1048,549.81,80.821,2.7885,19.356,16.682,1.0076,109.55,10.41,4.6344,2
1050.5,550.24,79.033,2.8904,19.872,18.329,1.0078,110.71,10.515,4.185,2
1049,550.22,69.387,2.868,19.755,21.395,1.0081,108.64,10.441,4.397,2
1050.3,549.88,53.899,2.9297,19.947,24.564,1.0081,109.03,10.487,4.2899,2
1050.2,549.71,50.596,2.9122,19.918,26.715,1.0081,108.77,10.497,4.1262,2
1076.1,545.49,47.792,3.6564,25.724,28.579,1.0081,130,12.052,2.6931,2
1100,545.62,47.168,4.1884,29.913,28.653,1.008,148.55,13.139,1.8013,2
1099.8,548.26,44.043,4.1547,29.106,29.008,1.0079,147.44,12.991,1.8913,2
1100,545.82,41.725,4.1883,29.94,29.247,1.0077,149.05,13.138,1.6778,2
1100,545.88,41.832,4.2043,29.925,29.38,1.0071,149.06,13.15,1.4355,2
1100,545.22,41.052,4.241,30.153,29.774,1.0067,149.35,13.176,1.0823,2
1100,546.45,40.015,4.1795,29.819,29.886,1.0068,148.69,13.125,1.1899,2
1100,543.79,39.208,4.2369,30.591,29.298,1.0075,150.1,13.261,1.5545,2
1099.9,543.59,52.544,4.1843,30.307,25.943,1.0082,150.27,13.303,1.6938,1
1099.9,542.28,64.781,4.2094,30.726,23.192,1.0087,151.29,13.387,1.3845,2
1100,543.02,69.397,4.1699,30.416,21.525,1.0092,151.08,13.338,1.2656,2
1100,541.76,75.377,4.2328,30.728,20.72,1.0098,151.88,13.458,1.2114,1
1099.6,543.95,79.171,4.1581,30.043,20.591,1.0101,150.01,13.247,1.0721,2
1076.9,550.44,79.249,3.4056,24.151,20.576,1.0105,129.53,11.833,2.2209,2
1073.6,549.79,78.541,3.361,23.586,20.32,1.0107,127.37,11.654,2.334,1
1099.5,540.71,81.5,4.3162,31.048,19.345,1.0107,152.45,13.478,2.0396,1
1081.6,549.34,82.974,3.5645,25.111,18.768,1.0109,133.91,12.064,1.8193,2
1050,550.14,79.782,2.8268,19.649,18.238,1.0111,110.46,10.544,4.1916,1
1047.6,550.01,74.404,2.7316,19.201,17.662,1.0115,108.96,10.329,4.1471,1
1047.8,549.89,74.688,2.7604,19.21,17.521,1.0118,108.97,10.314,4.0273,2
1048.5,549.81,70.924,2.7714,19.316,18.196,1.012,109.36,10.43,3.5686,1
1083.7,549.96,67.217,3.5464,25.3,19.307,1.0121,134.91,12.101,0.83791,2
1099.9,539.46,64.146,4.3241,31.361,20.64,1.0124,153.67,13.606,1.0175,2
1099.9,542.31,63.224,4.2544,30.536,21.365,1.0127,151.88,13.371,0.93223,2
1099.9,541.44,59.88,4.313,30.907,22.492,1.0128,152.18,13.421,1.3212,2
1100.1,543.23,54.979,4.2615,30.478,23.956,1.013,150.83,13.338,1.8318,2
1100,542.06,56.335,4.2867,30.75,23.886,1.0128,151.54,13.414,1.4378,1
1100,542.77,56.7,4.2692,30.504,23.484,1.0128,151.19,13.379,1.6312,1
1099.9,542.08,55.998,4.2966,30.716,23.733,1.0127,151.76,13.411,1.6724,1
1100,540.08,54.549,4.3312,31.191,23.553,1.0127,153.18,13.556,1.4757,1
1099.9,540.64,54.972,4.3029,31.026,22.851,1.0126,152.92,13.495,1.4805,1
1100.1,540.03,55.551,4.3368,31.194,22.204,1.0127,153.64,13.546,1.4367,1
1099.9,540.27,55.665,4.3222,31.2,21.41,1.0129,153.63,13.521,1.3372,1
1100,540.43,56.969,4.3228,31.222,20.975,1.013,153.59,13.541,1.6223,1
1100,540.34,61.075,4.3159,31.267,20.58,1.0133,153.37,13.517,1.4774,2
1100.2,540.26,66.348,4.303,31.235,20.204,1.0131,153.41,13.542,1.2947,2
1099.9,541.69,69.236,4.2397,30.833,19.702,1.0128,152.45,13.445,1.6395,2
1080.1,548.97,72.612,3.5371,24.99,19.254,1.0125,132.77,11.999,2.2145,2
1099.8,539.87,74.45,4.326,31.359,19.257,1.0123,153.32,13.56,1.558,2
1099.9,537.9,74.741,4.4135,31.931,19.555,1.0118,154.57,13.71,1.6604,2
1100,540.77,74.364,4.2878,31.06,19.645,1.0116,152.77,13.448,1.4018,1
1088.3,549.15,74.493,3.691,26.353,19.582,1.0116,138.76,12.37,1.4226,2
1089.3,549.99,75.761,3.6794,26.328,19.454,1.0115,139.02,12.292,1.3333,2
1093.2,550.17,75.943,3.7736,27.072,19.496,1.0115,141.55,12.549,1.4603,2
1078.3,550.34,74.885,3.4474,24.418,20.358,1.0112,130.38,11.88,1.7156,2
1099.9,541.33,66.301,4.3312,30.924,21.726,1.0115,150.37,13.409,1.2753,2
1100,538.26,66.193,4.4425,31.918,21.888,1.0119,154.02,13.669,1.3456,2
1100.1,539.87,62.717,4.3877,31.404,22.136,1.0119,152.21,13.558,1.1656,2
1100,540.81,62.212,4.3541,31.048,22.645,1.0121,151.24,13.515,1.6239,2
1099.9,540.96,71.172,4.3433,30.971,22.286,1.0121,150.56,13.482,1.8279,2
1100,542.38,59.927,4.302,30.617,23.533,1.0119,150.33,13.393,1.9258,1
1100,542.71,57.437,4.3212,30.659,24.285,1.0116,149.08,13.34,2.1045,1
1100,544.57,52.509,4.2784,30.168,25.126,1.0113,146.93,13.212,1.923,2
1100,542.12,51.279,4.3495,30.858,25.4,1.0113,150.57,13.388,1.7339,2
1100,544.17,52.16,4.2708,30.268,25.453,1.011,150.23,13.24,1.7828,1
1100.1,544.22,55.494,4.2422,30.23,24.914,1.0112,150.02,13.192,1.521,2
